full_text,sentiment
hai kak. mohon maaf atas ketidaknyamanannya. untuk kendala tsb jika sudah mencoba secara berkala dan tetap terkendala serupa kakak dapat menggunakan bantuan meja layanan ti (melati) di kpp/kp2kp. selain melalui coretax pemberitahuan penggunaan nppn dapat dilakukan melalui,neutral
untuk pembayaran pph badan tahun 2024 dimana yaa kak apakah pakai djp online atau coretax? lalu kalau lapor spt badan 2024 di april berarti angsuran pph 25nya di mei kan yaaa? itu bayarnya di coretax?,neutral
taxmin bantu dong dashboard kompensasi di coretax saya tidak berubah sudah sejak awal januari sehingga perhitungan kompensasi selalu selisih.,neutral
hai kak. pembayaran atas stp/skpkb dapat menggunakan deposit. silakan kakak akses menu pembayaran - pembuatan kode billing atas tagihan pajak pastikan atas data stp/skpkb sudah tersedia di coretax. saat tagihan pajak muncul di menu tsb silakan pilih jenis tagihan yang akan,neutral
hai kak. mohon maaf atas ketidaknyamanannya. terkait error 400 ok silakan dicoba untuk mengganti format date and region pada komputer yang digunakan menjadi utc+7 bangkok hanoi jakarta. setelah itu gunakan mode private window/inconigto window untuk akses coretax. tks*gita,neutral
min kalau kasusnya istri gabung npwp suami dan skrg istri buat akun coretax (tidak punya akun djp online) menggunakan menu yg mana ya? daftar pengguna baru atau altivasi akun wajib pajak?,neutral
info dong apa saat ini coretax sedang tidak bisa di akses? dari tadi this site can't be reached terus.,neutral
hai kak. silakan kakak dapat mencoba juga beberapa langkah berikut juga sebelum mengakses coretax ya: 1. pastikan koneksi internet stabil; 2. clear cache dan cookies di browser yg digunakan; 3. gunakan private browser (mozilla)/incognito window (chrome); 4. coba secara,neutral
hai kak. apakah kakak baru melakukan pendaftaran npwp melalui coretax? jika iya dalam hal belum memperoleh kartu npwp elektronik silakan: 1. login coretax menggunakan npwp 16 digit dan password sementara yang dicantumkan pada surat penerbitan akun wajib pajak; 2. kakak akan,neutral
website kalian yg coretax kenapa sih pelayanan nya buruk!,negative
hai kak. pelaporan realisasi investasi dividen sesuai pmk nomor 18 tahun 2021 dilaporkan di coretax pada menu layanan wajib pajak layanan administrasi buat permohonan layanan administrasi as.39 untuk e-pelaporan - pilih as.39-01 untuk laporan realisasi investasi. tks*tnda,neutral
jika telah lapor melalui e-reporting di djp dan sudah mendapat bukti lapornya apakah masih perlu lapor di coretax?,neutral
coretax dah mau 4 bulan masih jele aja sistemnya heran,negative
iyanih kak yg bener yg mana ya mana di coretax pilihan investasi nya ga lengkap lagi,negative
coretax bangsat,negative
hai kak. untuk pengajuan skb pph pasal 22 impor dapat diajukan melalui coretax. untuk wp badan silakan login menggunakan akun pic ya kak. silakan masuk ke menu layanan wajib pajak - layanan administrasi buat permohonan layanan administrasi. pilih layanan as.19 skb pph &gt;,neutral
halo min mau tanya kalo mau pembetulan bupot unifikasi di coretax itu gimana ya caranya?,neutral
hai kak. apakah maksudnya untuk pelaporan realisasi dividen kak? apabila iya untuk laporan realisasi dividen saat ini menggunakan coretax ya kak. silakan dapat dapat mengakses coretax &gt; pilih layanan wajib pajak &gt; layanan administrasi &gt; pilih as.39. tks*lhaq,neutral
hai kak. apakah kendala tersebut terjadi ketika login coretax? black_small_square black_small_square black_small_square jika akun coretax terkunci karena percobaan login yang gagal berulang kali login akan kembali bisa dilakukan dalam jeda waktu 5 menit. jika ragu dengan sandi yang dimasukan silakan kakak bisa mengatur ulang,neutral
senin (24/03/2025) kр2kp dolok sanggul telah melaksanakan kegiatan layanan diluar kantor di kantor camat pakkat dengan layanan berupa asistensi pelaporan spt tahunan dan aktivasi akun coretax. pajakkuatindonesiamaju lebihawallebihnyaman <url>,neutral
hai kak. mohon maaf atas kendala yang dialami. apabila atas kode billing yang telah kakak bayar sudah terbit ntpn tetapi status billing masih belum dibayar dan spt di coretax masih masuk di bagian konsep spt/ spt menunggu pembayaran hal ini berarti data pembayaran tersebut,neutral
untuk cek key inj di coretax itu gimna ya kak?,neutral
hai kak. mohon maaf atas ketidaknyamanan yang terjadi. terkait kesalahan/kelebihan pembayaran pph pasal 25 tidak dapat diajukan pbk. atas kesalahan/kelebihan pembayaran tsb silakan diajukan pengembalian kelebihan pembayaran pajak yg seharusnya tidak terutang pada laman coretax,neutral
hai kak. mohon maaf atas kendala yang dialami. apabila atas kode billing yang telah kakak bayar sudah terbit ntpn dan sudah mendapatkan bpe atas pelaporannya tetapi status billing masih belum dibayar dan spt di coretax masih masuk di bagian konsep spt/ spt menunggu pembayaran,neutral
hai kak. jika yg dimaksud adalah terkait pemberitahuan penggunaan nppn maka dapat dilakukan pada halaman coretax ya kak paling lambat diajukan dalam jangka waktu 3 bulan pertama dari tahun pajak yg bersangkutan. setelah login ke akun coretax silakan pastikan langkah-langkah,neutral
jika telah lapor di e-reporting djp online dan sudah dapat bukti lapornya apakah masih perlu lapor di coretax?,neutral
kalau united kingdom di coretax belum ada pilihannya ya ka untuk hal tersebut bagaimana ka? karena kalau di cek uk sudah memiliki p3b,neutral
hai kak. silakan melakukan pemadanan data terlebih dahulu melalui coretax ya. silakan akses <url> kemudian pilih lupa kata sandi. silakan masukkan nik/npwp 16 kemudian pilih tujuan konfirmasi dan maksudkan captcha. setelah itu centang pernyataan dan kirim,neutral
yaudah lah nyoba ke kpp. nyoba ambil tiket online di kunjung pajak masukin nik eh keluar itu npwp 15 digit. dan bisa dipake login djp. kalo regis di coretax auto dapet npwp 15 ya munculin juga gblk <url>,neutral
bos gw pilih 02 nyesel gara2 coretax nyusahin.. sama ppn rumusnya 11/12,negative
untuk pengisian a1 di coretax di kolom status bukti potong jika karyawan hanya bekerja kurang dari setahun itu dipilih apa ya? dan di kolom jumlah bekerja itu di isi apa?,neutral
hai kak. untuk pembayaran pajak apa kak? mulai tahun pajak 2025 untuk pembuatan kode billing bisa menggunakan akun coretax melalui laman <url> untuk login coretax pertama kali apabila kakak sudah registrasi akun djp online maka silakan klik lupa kata sandi,neutral
apa sih ini coretax njing. - bikin npwp di coretax kemarin gaada npwp 15 digit cuma pake nik - spt maret ini masih pake djp yang login pake npwp 15 digit cari cari npwpnya di coretax gaada - udah ga bisa bikin akun djp baru karna situs ereg dishutdown total,negative
hai kak. sket pp 55 bisa kakak dapatkan pada dokumen saya di coretax ya kak. silakan klik portal saya&gt; dokumen saya. tks*doho,neutral
hai kak. mohon maaf di coretax juga sudah tidak ada lagi menu tsb ya kak. jika data email dan nomor hp lupa silakan dapat melakukan perubahan data melalui kpp ya kak. tks*fhah,neutral
pdhl masih pusing cari waktu buat packing,negative
pagi kak. kak saya ada double kompensasi lebih bayar pph 21 di coretax. seharusnya yg terpakai hanya 1 saja tp ini ada 2. untuk lb double yg tdk seharusnya itu bs dihapus ga kak?,neutral
jika wp sudah buat laporan realisasi investasi dividen menggunakan djp online dan sdh mendapatkan bps nya apkah hrs ulang lapor di coretax?,neutral
hai kak. apakah kakak ingin melaporkan pelaporan pertama dividen 2024 dan pelaporan periode kedua dan setelahnya untuk dividen sebelum 2024? jika iya saat ini pelaporan realisasi investasi sudah dilakukan di coretax. tks*cman,neutral
ok thankss..tp itu kan cara lapor di djp nya.. yg sy bertanya cara lapor di coretaxnya.. dan ini yg bener hrs lapor di djp atau coretax utk masa 2024.. krna di infografis tsb 2024 tertulis lapor di coretax.. tp admin kringpajak jwb djp.. bikin bingung huhu,negative
kalo nilainya ga materil ya tutup mata aja,negative
tiada hari tanpa anjing2in coretax.....,negative
yg buat coretax dengan biaya fantastis itu siapa ya? metodenya pakai lelang atau tunjuk langsung ya? ga ada yg nandain? biaya segitu besar trus ga kepake? siapa pemilik perusahaan pembuatnya?,negative
aaminn,positive
yes dan kawan2 lainnya,neutral
anda jgn begitu gitu2 yg bikin harus engineer luar negeri lulusan mit ahli spesialis coding,negative
awalnya pgen ahlinya coretax,neutral
wadimor wadiless,positive
jgn mau dibikin stres kalo rewel lgsg close aja,negative
bubaran jam brpa kak,neutral
dengan menjilat,negative
tampilan barunya sok asik anjir <url>,negative
coretax noh,negative
melanjuti cuitan penguknya coretax. harus minta ijin masuk siang potong lagi dah tu gaji <url>,negative
halo min kenapa tiap mau login akun wp badan di coretax selalu muncul ini ya? <url>,neutral
sek jadi maksudnya yg ngerjain 300 anak smk/sma?? ga clear nih. i mean look that coretax yg ngerjain profesional luar. <url>,negative
padahal tinggal bikin gol 5 susah amat,negative
masih dan masih banyak kerjaan bjir,positive
ga ada yg care?,negative
katanya rapinha mau membantai,negative
1. wajib pajak memiliki beberapa usaha dan pekerjaan 2. sebagai notaris - pekerjaan bebas 3. berjualan barang kosmetik - umkm 4. untuk pengajuan norma sebagai notaris bagaimana? karena di coretax otomatis muncul klu untuk perdagangan tidak bisa diganti,neutral
min kalau sudah lapor e-reporting investasi deviden di djp online untuk thn 2025 apakah tidak sah? dan harus lapor di coretax?,neutral
coretax msih eror kah?,negative
keinginan smua pekerja,positive
trust me mnrt kami itu bneran cantik,positive
sabtuuu,positive
ikuti langkah-langkah di infografis berikut untuk melakukan pengecekan dan memastikan kelancaran transaksi di coretax!,neutral
bu klo mw salahin tuh minimal introspeksi dulu toh. minimal klo coretax udh stabil dn lancar jaya bru ibu komplen lg klo penerimaan pajak msh kurang,neutral
buat susah aja udah betul yang lama malah pakai mfa tolong jangan buat susah kami kami mau daftar coretax kembali kan tombol lupa email dan nomor hp di coretax agar kami mudah melakukan perubahan melalui coretax mfa buat susah lapor pajak atau kirim kan link aktivasi kd email,negative
lb sudah restitusi di des 24. jadi seharusnya ga muncul lagi di coretax jan 25 apalagi feb 25. jika mau restitusi bisakah nilai kompen yg error itu disesuaikan di kolom *ii.f - hasil penghitungan kembali pajak masukan yang telah dikreditkan* pada hal induk? mohon info segera.,neutral
dilema,negative
mantap ketiduran di sofa cm pake handuk,negative
poin pentingnya invite interview redflag kalo isian di dalamnya aneh2 misal : und itvw tp kita disuruh bawa ketupat,neutral
engaa,negative
di sini aja,neutral
ka open joki coretax?,neutral
mau lapor pajak aja susah pening lah lihat negara konoha katanya coretax muda giliran lupa sandi ke alamat email coretax tidak muncul tolong dong jangan pilih pilih email saya yopmail gak masuk masuk untuk token efrom saya mau lapor spt tahunan,negative
coretax kenapa lagi sih??? mau download kartu elektronik di bagian dokumen saya malah muncul beginian. terus gimana??? <url>,negative
iya sampe skrg untuk coretax aja ada buka jasaaaa,neutral
muless,positive
taeeeeeeek bacoot yg jalanin nya tolool semua yang megang coretax ektp (yang harus dipotokopi),negative
ngerjain satu aplikasi coretax aja ada yg tewas apalagi ini. udah kayak semacam squid game aja ntar. yang selamat cuma 1.,negative
apa kabar coretax??,neutral
informasi jelas kak namun tindak lanjut bukan mempermudah kami apalagi kami jauh ke kantor pajak sayabkira dengan perpindahan ke coretax jadi lebih mudah eh malah tambah ruwet,negative
lapor realisasi investasi dari pendapatan deviden 2024 tetep di djp online kan ya? apa udah pindah ke coretax?,neutral
hadohhh!!!! bagian admin sales byk salah input faktur ppn out di coretax. gua ampe mabok ngeberesinnya mana bntr lagi mau libur lebaran pula. yg bikin sampah kerjaan mah diem ajah. gua yg kena sialnya. grrr....!!!!,negative
another coretax,neutral
semua aplikasi pemerintah sebaiknya menggunakan single signon yang sama menggunakan single signon coretax biar se-indonesia stress,neutral
27ribu aplikasi??? coretax lu noohh saking lemotnya bikin asam lambung &amp; tipes banyak karyawan mana tampilannya jelek errar error terus,negative
login nya pake single signin di coretax,neutral
pas denger kata apps langsung ptsd keinget coretax. <url>,negative
tolong kembalikan tombol lupa email dan no hp di coretax kami mau ubah email dan nomor hp di coretax,neutral
ini gara2 coretax gagal?,negative
kawanpajak pilihlah menu pendaftaran/registrasi sesuai dengan kebutuhan perpajakan anda. selanjutnya perhatikan juga perubahan status yang terjadi saat memilih masing-masing menu pada coretax djp. selengkapnya simak pada infografis berikut! <url>,neutral
itu bu srimul ga malu yaaa? coretax benerin duluuuu bu masih ngacooo. kocag.,negative
berita coretax udh ketutup kah?,negative
yang ga paham point mananya di coretax,negative
coretax aja benerin dulj,negative
coretax aja belom kelar udah ganti to do list,negative
coretax aja amburadul..,negative
kalo berkaca dari coretax ini paket proyeknya pasti 10 t,neutral
ada yang bisa jelasin+ajarin coretax untuk instansi pemerintah? gua abis bimbingan teknis malah gak paham..,negative
di coretax? ato di djponline?,neutral
sakti x coretax mantap,positive
dobol.. coretax kmrn.aja bermasalah,negative
hal yang sama berlaku untuk faktur pajak yang dibuat di coretax djp mulai masa pajak januari 2025 yang juga dapat dikreditkan sebagai pajak masukan pada masa pajak yang tidak sama. simak selengkapnya pada infografis berikut! <url>,neutral
kawanpajak pajak masukan masa pajak oktober november dan desember 2024 dapat dikreditkan pada masa pajak yang tidak sama di masa pajak januari 2025 melalui coretax djp. <url>,neutral
. 1. untuk dividen yg diterima tahun 2024 lapor realisasi lewat apa ya? djp online/coretax? 2. untuk realisasi dividen pelaporan ke 2 dan ke 3 lapornya lewat mana? terima kasih.,neutral
coretax v2 ini sh,neutral
me asking client's npwp for a thousand times ofc bekos inputing ti into coretax is not an easy task but my client never thought about that. they thinks it is an easy way to do what a sucks country system &amp; mrk declare penerimaan pajak turun drastis. ya min benerin sistem mu,negative
mohon dibantu saya ada kendala no fp yang tertera di coretax dengan hasil ekspor pdf dari coretax berbeda,neutral
untuk laporan realisasi investasi atas dividen yg diterima di tahun 2024 menggunakan djponline atau coretax?,neutral
lapor spt tahunan pribadi pegawai dokter order klik wa yang dibio yah ka ‍ up-down_arrow coretax zonauang jokipajak <url>,neutral
tweet gua sehari-hari: meimei buku lads ngatain pemerintah ngatain coretax.,neutral
